,FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,CLASE EMPLEADO,ESCOLARIDAD,CODIGO DANE
90,2018-01-02,BOLÍVAR,TIQUISIO,MARTES,14:30:00,VEREDA COLORADO,RURAL,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,13810000.0
91,2018-01-02,CALDAS,AGUADAS,MARTES,19:25:00,ARMA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,17013000.0
92,2018-01-02,CAQUETÁ,CARTAGENA DEL CHAIRÁ,MARTES,23:00:00,VDA.  BERLIN,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,PRIMARIA,18150000.0
93,2018-01-02,CESAR,VALLEDUPAR (CT),MARTES,11:05:00,GARUPAL III,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,20001000.0
94,2018-01-02,CHOCÓ,SAN JOSÉ DEL PALMAR,MARTES,15:45:00,CGTO LA ITALIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,27660000.0
95,2018-01-02,CÓRDOBA,MONTERÍA (CT),MARTES,3:00:00,CGTO SANTAFE,RURAL,GALLERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,23001000.0
96,2018-01-02,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,1:30:00,LOS EJIDOS E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,11001000.0
97,2018-01-02,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,2:20:00,LA LIBERTAD E-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
98,2018-01-02,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,17:39:00,LAS COLUMNAS E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
99,2018-01-02,CUNDINAMARCA,BOGOTÁ D.C. (CT),MARTES,22:24:00,CARACOLI E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,11001000.0
100,2018-01-02,CUNDINAMARCA,SOACHA,MARTES,9:30:00,LEON XIII,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,48.0,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,SECUNDARIA,25754000.0
101,2018-01-02,CUNDINAMARCA,VERGARA,MARTES,21:25:00,VER. CHONTE GRANDE,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,57.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,PRIMARIA,25862000.0
102,2018-01-02,HUILA,PALERMO,MARTES,20:50:00,VEREDA AMBORCO,RURAL,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,37.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,41524000.0
103,2018-01-02,MAGDALENA,ZONA BANANERA,MARTES,5:00:00,CORREGIMIENTO RIO FRIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,47980000.0
104,2018-01-02,META,PUERTO CONCORDIA,MARTES,9:30:00,BARRIO EL DIAMANTE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,50450000.0
105,2018-01-02,NARIÑO,BARBACOAS,MARTES,23:00:00,BELLO HORIZONTE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,13.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,52079000.0
106,2018-01-02,NARIÑO,BARBACOAS,MARTES,23:00:00,BELLO HORIZONTE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,14.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,52079000.0
107,2018-01-02,NARIÑO,PASTO (CT),MARTES,7:05:00,LOS DOS PUENTES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,52001000.0
108,2018-01-02,NARIÑO,SAN ANDRES DE TUMACO,MARTES,13:25:00,NUEVO MILENO,URBANA,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,52835000.0
109,2018-01-02,QUINDÍO,ARMENIA (CT),MARTES,21:30:00,MIRAFLORES BAJO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,63001000.0
110,2018-01-02,QUINDÍO,CALARCA,MARTES,23:20:00,LLANITOS DE GUARARA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,63130000.0
111,2018-01-02,RISARALDA,PEREIRA (CT),MARTES,20:25:00,CIUDADELA TOKIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,66001000.0
112,2018-01-02,VALLE,CALI (CT),MARTES,20:30:00,LAUREANO GOMEZ E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
113,2018-01-02,VALLE,CALI (CT),MARTES,1:00:00,ALFONSO B. ARAGON E14,URBANA,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
114,2018-01-02,VALLE,CALI (CT),MARTES,19:40:00,LAS ORQUIDEAS E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,76001000.0
115,2018-01-02,VALLE,CALI (CT),MARTES,1:52:00,CIUDAD CORDOBA E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
116,2018-01-02,VALLE,RIOFRÍO,MARTES,19:00:00,CGTO. SALONICA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,76616000.0
117,2018-01-02,VALLE,YUMBO,MARTES,22:10:00,BELLAVISTA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76892000.0
118,2018-01-03,ANTIOQUIA,CHIGORODÓ,MIERCOLES,22:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5172000.0
119,2018-01-03,ATLÁNTICO,BARRANQUILLA (CT),MIERCOLES,15:50:00,LA SIERRITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,8001000.0
120,2018-01-03,CAUCA,CALOTO,MIERCOLES,21:35:00,VDA PEDREGAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,19142000.0
121,2018-01-03,CAUCA,POPAYÁN (CT),MIERCOLES,15:30:00,YANACONAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,19001000.0
122,2018-01-03,CAUCA,PUERTO TEJADA,MIERCOLES,20:40:00,LUIS A ROBLES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,19573000.0
123,2018-01-03,CESAR,SAN ALBERTO,MIERCOLES,21:00:00,1º DE ABRIL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,20710000.0
124,2018-01-03,CHOCÓ,MEDIO ATRATO,MIERCOLES,21:22:00,PANTANITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,27425000.0
125,2018-01-03,CHOCÓ,NÓVITA,MIERCOLES,16:00:00,EL ROSARIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,15.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,27491000.0
126,2018-01-03,CUNDINAMARCA,SOACHA,MIERCOLES,20:30:00,VILLAS DE CASALOMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,25754000.0
127,2018-01-03,META,VILLAVICENCIO (CT),MIERCOLES,13:10:00,MORICHAL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,50001000.0
128,2018-01-03,NARIÑO,PASTO (CT),MIERCOLES,1:30:00,LA LAGUNA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,PRIMARIA,52001000.0
129,2018-01-03,NARIÑO,SAN ANDRES DE TUMACO,MIERCOLES,18:40:00,VDA EL COLORADO,RURAL,VIAS PUBLICAS,BOLSA PLASTICA,A PIE,A PIE,43.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,PRIMARIA,52835000.0
130,2018-01-03,NARIÑO,SAN ANDRES DE TUMACO,MIERCOLES,0:55:00,AVENIDA LA PLAYA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
131,2018-01-03,NORTE DE SANTANDER,CÚCUTA (CT),MIERCOLES,4:20:00,BARRIO LATINO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,PRIMARIA,54001000.0
132,2018-01-03,RISARALDA,DOSQUEBRADAS,MIERCOLES,2:00:00,VDA. GAITAN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,66170000.0
133,2018-01-03,RISARALDA,PEREIRA (CT),MIERCOLES,1:00:00,LA LAGUNA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,66001000.0
134,2018-01-03,RISARALDA,PEREIRA (CT),MIERCOLES,1:00:00,LA LAGUNA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,66001000.0
135,2018-01-03,RISARALDA,SANTA ROSA DE CABAL,MIERCOLES,20:50:00,CORREGIMIENTO LA CAPILLA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,83.0,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,PRIMARIA,66682000.0
136,2018-01-03,SANTANDER,PUERTO PARRA,MIERCOLES,13:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,68573000.0
137,2018-01-03,TOLIMA,IBAGUÉ (CT),MIERCOLES,13:30:00,CASA CLUB,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,45.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,73001000.0
138,2018-01-03,VALLE,CALI (CT),MIERCOLES,13:10:00,SAN LUIS II E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76001000.0
139,2018-01-03,VALLE,PALMIRA,MIERCOLES,7:30:00,CGTO ROZO,RURAL,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76520000.0
140,2018-01-03,VALLE,PALMIRA,MIERCOLES,16:15:00,SESQUI CENTENARIO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,70.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,76520000.0
141,2018-01-04,ANTIOQUIA,ANDES,JUEVES,22:00:00,CALIFORNIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5034000.0
142,2018-01-04,ANTIOQUIA,DABEIBA,JUEVES,22:30:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,PRIMARIA,5234000.0
143,2018-01-04,ANTIOQUIA,GIRALDO,JUEVES,19:30:00,LA PLANTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5306000.0
144,2018-01-04,ANTIOQUIA,JERICÓ,JUEVES,7:20:00,EL SACATIN,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5368000.0
145,2018-01-04,ANTIOQUIA,MEDELLÍN (CT),JUEVES,1:04:00,BETANIA C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,5001000.0
146,2018-01-04,ANTIOQUIA,SEGOVIA,JUEVES,16:00:00,EL CINCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,SECUNDARIA,5736000.0
147,2018-01-04,BOYACÁ,EL COCUY,JUEVES,13:20:00,VDA.LLANO GRANDE,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,31.0,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,PRIMARIA,15244000.0
148,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,PRIMARIA,19100000.0
149,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,PRIMARIA,19100000.0
150,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,GRUPOS ILEGALES,SECUNDARIA,19100000.0
151,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,PRIMARIA,19100000.0
152,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,PRIMARIA,19100000.0
153,2018-01-04,CAUCA,BOLÍVAR,JUEVES,18:30:00,VDA TRUJILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,19100000.0
154,2018-01-04,CAUCA,BOLÍVAR,JUEVES,21:40:00,VDA MAZAMORRAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,PRIMARIA,19100000.0
155,2018-01-04,CAUCA,PATÍA,JUEVES,20:00:00,OLAYA HERRERA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,19532000.0
156,2018-01-04,CESAR,CURUMANÍ,JUEVES,14:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,20228000.0
157,2018-01-04,CESAR,CURUMANÍ,JUEVES,14:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,20228000.0
158,2018-01-04,CÓRDOBA,PLANETA RICA,JUEVES,20:00:00,CGTO CAROLINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,18.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,23555000.0
159,2018-01-04,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,21:00:00,SAN FRANCISCO E-19,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,11001000.0
160,2018-01-04,CUNDINAMARCA,CHÍA,JUEVES,22:00:00,VER. BOJACA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,25175000.0
161,2018-01-04,CUNDINAMARCA,CHÍA,JUEVES,0:30:00,IBARO 2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,25175000.0
162,2018-01-04,HUILA,PAICOL,JUEVES,19:20:00,VEREDA PEÑAS NEGRAS,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,SECUNDARIA,41518000.0
163,2018-01-04,MAGDALENA,PLATO,JUEVES,10:50:00,POLICARPA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,47555000.0
164,2018-01-04,MAGDALENA,SANTA MARTA (CT),JUEVES,22:00:00,LUIS CARLOS GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,47001000.0
165,2018-01-04,META,LA MACARENA,JUEVES,19:00:00,VEREDA BRISAS DEL GUAYABERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,SECUNDARIA,50350000.0
166,2018-01-04,META,VILLAVICENCIO (CT),JUEVES,20:57:00,BOSQUES DE ABAJAM*,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,50001000.0
167,2018-01-04,TOLIMA,IBAGUÉ (CT),JUEVES,2:17:00,CENTRO,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,73001000.0
168,2018-01-04,TOLIMA,MARIQUITA,JUEVES,19:28:00,EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,73443000.0
169,2018-01-04,VALLE,CALI (CT),JUEVES,21:30:00,LOS LAGOS E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
170,2018-01-04,VALLE,CALI (CT),JUEVES,10:00:00,SAN FERNANDO VIEJO E19,URBANA,HOSPITALES,CONTUNDENTES,A PIE,A PIE,45.0,MASCULINO,SOLTERO,NO REPORTADO,DESEMPLEADO,ANALFABETA,76001000.0
171,2018-01-04,VALLE,CALI (CT),JUEVES,21:54:00,MUNICIPAL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76001000.0
172,2018-01-04,VALLE,CARTAGO,JUEVES,19:35:00,VIA CARTAGO - ALCALA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76147000.0
173,2018-01-04,VALLE,PALMIRA,JUEVES,11:40:00,LA EMILIA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48.0,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,PRIMARIA,76520000.0
174,2018-01-05,ANTIOQUIA,CAÑASGORDAS,VIERNES,18:30:00,LA ARENERA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5138000.0
175,2018-01-05,ANTIOQUIA,CAREPA,VIERNES,23:00:00,LOS PINOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5147000.0
176,2018-01-05,ANTIOQUIA,RETIRO,VIERNES,7:45:00,CHAPINEROS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,5607000.0
177,2018-01-05,ANTIOQUIA,RIONEGRO,VIERNES,23:10:00,EL ROSAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5615000.0
178,2018-01-05,CALDAS,LA DORADA,VIERNES,22:00:00,VDA JAPON,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,52.0,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,17380000.0
179,2018-01-05,CALDAS,LA DORADA,VIERNES,22:00:00,VDA JAPON,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,53.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,17380000.0
180,2018-01-05,CALDAS,MANIZALES (CT),VIERNES,18:10:00,CAMILO TORRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,17001000.0
181,2018-01-05,CAQUETÁ,FLORENCIA (CT),VIERNES,20:30:00,VILLA DEL REY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,38.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,PRIMARIA,18001000.0
182,2018-01-05,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,1:00:00,RESTREPO E-15,URBANA,CAÑOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,11001000.0
183,2018-01-05,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,17:17:00,PERDOMO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
184,2018-01-05,MAGDALENA,EL BANCO,VIERNES,19:45:00,PUEBLO NUEVO,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,47245000.0
